Id,Label,timeset,degree,modularity_class,vote_average0
3752,3752,,0,1565,4.0
3753,3753,,0,1566,8.0
3754,3754,,2,98,6.0
3755,3755,,3,1246,5.0
3756,3756,,0,1567,6.0
3757,3757,,6,1568,7.0
3758,3758,,0,1569,7.0
3759,3759,,1,1063,6.0
3760,3760,,0,1570,5.0
3761,3761,,1,979,7.0
3762,3762,,3,949,5.0
3763,3763,,1,98,6.0
3764,3764,,0,1571,6.0
3765,3765,,6,1195,6.0
3766,3766,,4,139,7.0
3767,3767,,1,505,7.0
3768,3768,,0,1572,3.0
3769,3769,,0,1573,7.0
3770,3770,,8,1063,7.0
3771,3771,,0,1574,5.0
3772,3772,,2,1575,6.0
3773,3773,,1,373,6.0
3774,3774,,1,434,6.0
3775,3775,,0,1576,7.0
3776,3776,,0,1577,8.0
3777,3777,,0,1578,5.0
3778,3778,,0,1579,7.0
3779,3779,,1,1166,6.0
3780,3780,,0,1580,7.0
3781,3781,,0,1581,5.0
3782,3782,,0,1582,7.0
3783,3783,,0,1583,7.0
3784,3784,,0,1584,7.0
3785,3785,,0,1585,7.0
3786,3786,,0,1586,6.0
3787,3787,,0,1587,6.0
3788,3788,,0,1588,8.0
3789,3789,,2,25,7.0
3790,3790,,1,1079,6.0
3791,3791,,0,1589,5.0
3792,3792,,0,1590,6.0
3793,3793,,1,952,4.0
3794,3794,,1,979,7.0
3795,3795,,0,1591,6.0
3796,3796,,1,2238,7.0
3797,3797,,1,1094,6.0
3798,3798,,1,1592,6.0
3799,3799,,0,1593,6.0
3800,3800,,1,2233,6.0
3801,3801,,0,1594,7.0
3802,3802,,0,1595,7.0
3803,3803,,0,1596,5.0
3804,3804,,0,1597,6.0
3805,3805,,1,1053,6.0
3806,3806,,0,1598,5.0
3807,3807,,0,1599,7.0
3808,3808,,0,1600,4.0
3809,3809,,0,1601,5.0
3810,3810,,0,1602,4.0
3811,3811,,1,1603,8.0
3812,3812,,1,1616,8.0
3813,3813,,0,1604,8.0
3814,3814,,0,1605,7.0
3815,3815,,2,1606,6.0
3816,3816,,0,1607,7.0
3817,3817,,0,1608,7.0
3818,3818,,0,1609,7.0
3819,3819,,2,1012,7.0
3820,3820,,1,1766,7.0
3821,3821,,1,2098,6.0
3822,3822,,0,1610,7.0
3823,3823,,0,1611,7.0
3824,3824,,1,527,7.0
3825,3825,,0,1612,7.0
3826,3826,,0,1613,5.0
3827,3827,,10,1246,7.0
3828,3828,,1,1187,7.0
3829,3829,,0,1614,6.0
3830,3830,,3,1606,7.0
3831,3831,,0,1615,7.0
3832,3832,,1,1616,7.0
3833,3833,,1,1134,6.0
3834,3834,,1,855,7.0
3835,3835,,0,1617,6.0
3836,3836,,2,1246,5.0
3837,3837,,4,25,6.0
3838,3838,,0,1618,7.0
3839,3839,,0,1619,8.0
3840,3840,,0,1620,5.0
3841,3841,,2,1109,8.0
3842,3842,,2,1063,5.0
3843,3843,,0,1621,4.0
3844,3844,,0,1622,5.0
3845,3845,,0,1623,7.0
3846,3846,,0,1624,6.0
3847,3847,,2,499,7.0
3848,3848,,2,1079,6.0
3849,3849,,0,1625,3.0
3850,3850,,0,1626,5.0
3851,3851,,0,1627,2.0
3852,3852,,0,1628,0.0
3853,3853,,1,2079,5.0
3854,3854,,0,1629,8.0
3855,3855,,0,1630,0.0
3856,3856,,0,1631,3.0
3857,3857,,1,1632,5.0
3858,3858,,0,1633,5.0
3859,3859,,0,1634,4.0
3860,3860,,5,1134,7.0
3861,3861,,0,1635,7.0
3862,3862,,2,1079,7.0
3863,3863,,0,1636,6.0
3864,3864,,1,928,6.0
3865,3865,,0,1637,8.0
3866,3866,,0,1638,8.0
3867,3867,,0,1639,7.0
3868,3868,,0,1640,7.0
3869,3869,,4,928,6.0
3870,3870,,1,1926,8.0
3871,3871,,0,1641,7.0
3872,3872,,0,1642,7.0
3873,3873,,0,1643,6.0
3874,3874,,2,1103,4.0
3875,3875,,0,1644,8.0
3876,3876,,0,1645,7.0
3877,3877,,0,1646,8.0
3878,3878,,1,1722,7.0
3879,3879,,0,1647,7.0
3880,3880,,0,1648,7.0
3881,3881,,1,54,7.0
3882,3882,,0,1649,6.0
3883,3883,,1,1024,7.0
3884,3884,,5,1036,7.0
3885,3885,,1,505,6.0
3886,3886,,4,1889,8.0
3887,3887,,4,855,8.0
3888,3888,,2,1268,6.0
3889,3889,,3,1650,6.0
3890,3890,,0,1651,7.0
3891,3891,,3,1652,7.0
3892,3892,,0,1653,7.0
3893,3893,,1,1045,6.0
3894,3894,,8,855,7.0
3895,3895,,1,364,6.0
3896,3896,,2,1195,7.0
3897,3897,,0,1654,5.0
3898,3898,,0,1655,8.0
3899,3899,,1,1606,6.0
3900,3900,,0,1656,5.0
3901,3901,,0,1657,6.0
3902,3902,,0,1658,6.0
3903,3903,,1,891,8.0
3904,3904,,0,1659,5.0
3905,3905,,0,1660,7.0
3906,3906,,1,1714,8.0
3907,3907,,0,1661,4.0
3908,3908,,0,1662,6.0
3909,3909,,0,1663,6.0
3910,3910,,0,1664,7.0
3911,3911,,0,1665,7.0
3912,3912,,3,1268,5.0
3913,3913,,1,1666,7.0
3914,3914,,1,1877,8.0
3915,3915,,0,1667,5.0
3916,3916,,1,1878,7.0
3917,3917,,1,1246,4.0
3918,3918,,2,1789,7.0
3919,3919,,0,1668,4.0
3920,3920,,0,1669,6.0
3921,3921,,1,909,5.0
3922,3922,,1,962,6.0
3923,3923,,0,1670,7.0
3924,3924,,2,1671,7.0
3925,3925,,0,1672,3.0
3926,3926,,1,1673,6.0
3927,3927,,3,909,6.0
3928,3928,,0,1674,7.0
3929,3929,,0,1675,5.0
3930,3930,,0,1676,5.0
3931,3931,,0,1677,8.0
3932,3932,,1,949,6.0
3933,3933,,0,1678,6.0
3934,3934,,1,993,7.0
3935,3935,,1,1189,7.0
3936,3936,,1,1825,7.0
3937,3937,,0,1679,7.0
3938,3938,,0,1680,6.0
3939,3939,,5,64,5.0
3940,3940,,1,1681,8.0
3941,3941,,0,1682,7.0
3942,3942,,0,1683,6.0
3943,3943,,0,1684,5.0
3944,3944,,4,1063,7.0
3945,3945,,0,1685,6.0
3946,3946,,1,2045,7.0
3947,3947,,0,1686,6.0
3948,3948,,0,1687,4.0
3949,3949,,0,1688,5.0
3950,3950,,0,1689,4.0
3951,3951,,5,499,5.0
3952,3952,,0,1690,7.0
3953,3953,,0,1691,6.0
3954,3954,,0,1692,4.0
3955,3955,,0,1693,6.0
3956,3956,,0,1694,6.0
3957,3957,,0,1695,6.0
3958,3958,,1,888,5.0
3959,3959,,0,1696,3.0
3960,3960,,1,349,0.0
3961,3961,,0,1697,5.0
3962,3962,,0,1698,5.0
3963,3963,,4,499,5.0
3964,3964,,0,1699,3.0
3965,3965,,0,1700,6.0
3966,3966,,0,1701,7.0
3967,3967,,0,1702,0.0
3968,3968,,0,1703,5.0
3969,3969,,0,1704,5.0
3970,3970,,1,139,3.0
3971,3971,,0,1705,6.0
3972,3972,,1,993,6.0
3973,3973,,2,1195,6.0
3974,3974,,0,1706,8.0
3975,3975,,1,2319,7.0
3976,3976,,0,1707,5.0
3977,3977,,0,1708,7.0
3978,3978,,0,1709,4.0
3979,3979,,0,1710,7.0
3980,3980,,0,1711,7.0
3981,3981,,0,1712,6.0
3982,3982,,0,1713,4.0
3983,3983,,4,1246,7.0
3984,3984,,1,1714,8.0
3985,3985,,0,1715,5.0
3986,3986,,0,1716,7.0
3987,3987,,5,1134,8.0
3988,3988,,0,1717,5.0
3989,3989,,1,1718,8.0
3990,3990,,0,1719,7.0
3991,3991,,1,1195,7.0
3992,3992,,0,1720,10.0
3993,3993,,0,1721,5.0
3994,3994,,1,1722,6.0
3995,3995,,0,1723,7.0
3996,3996,,1,1889,6.0
3997,3997,,4,1134,7.0
3998,3998,,0,1724,6.0
3999,3999,,0,1725,7.0
4000,4000,,3,855,7.0
4001,4001,,0,1726,5.0
4002,4002,,0,1727,8.0
4003,4003,,0,1728,7.0
4004,4004,,1,2155,7.0
4005,4005,,0,1729,5.0
4006,4006,,0,1730,8.0
4007,4007,,0,1731,7.0
4008,4008,,3,949,5.0
4009,4009,,0,1732,5.0
4010,4010,,4,1246,7.0
4011,4011,,1,1568,5.0
4012,4012,,2,1871,6.0
4013,4013,,0,1733,8.0
4014,4014,,0,1734,7.0
4015,4015,,0,1735,7.0
4016,4016,,0,1736,7.0
4017,4017,,2,1789,8.0
4018,4018,,1,1737,7.0
4019,4019,,2,864,7.0
4020,4020,,0,1738,7.0
4021,4021,,0,1739,5.0
4022,4022,,4,928,7.0
4023,4023,,2,139,7.0
4024,4024,,3,66,7.0
4025,4025,,0,1740,7.0
4026,4026,,0,1741,7.0
4027,4027,,0,1742,7.0
4028,4028,,0,1743,7.0
4029,4029,,0,1744,6.0
4030,4030,,0,1745,6.0
4031,4031,,0,1746,6.0
4032,4032,,0,1747,6.0
4033,4033,,3,928,7.0
4034,4034,,0,1748,5.0
4035,4035,,0,1749,5.0
4036,4036,,2,1750,5.0
4037,4037,,0,1751,7.0
4038,4038,,1,1338,5.0
4039,4039,,2,505,6.0
4040,4040,,0,1752,5.0
4041,4041,,2,1824,7.0
4042,4042,,1,1753,3.0
4043,4043,,0,1754,7.0
4044,4044,,0,1755,5.0
4045,4045,,1,1149,10.0
4046,4046,,0,1756,7.0
4047,4047,,0,1757,5.0
4048,4048,,1,1195,6.0
4049,4049,,0,1758,7.0
4050,4050,,0,1759,7.0
4051,4051,,0,1760,0.0
4052,4052,,0,1761,6.0
4053,4053,,0,1762,5.0
4054,4054,,0,1763,6.0
4055,4055,,0,1764,7.0
4056,4056,,0,1765,6.0
4057,4057,,2,1766,6.0
4058,4058,,0,1767,6.0
4059,4059,,0,1768,4.0
4060,4060,,1,827,5.0
4061,4061,,0,1769,6.0
4062,4062,,0,1770,8.0
4063,4063,,0,1771,7.0
4064,4064,,0,1772,7.0
4065,4065,,0,1773,0.0
4066,4066,,1,1774,7.0
4067,4067,,0,1775,5.0
4068,4068,,0,1776,0.0
4069,4069,,0,1777,5.0
4070,4070,,0,1778,4.0
4071,4071,,6,1036,7.0
4072,4072,,0,1779,5.0
4073,4073,,1,1079,7.0
4074,4074,,0,1780,7.0
4075,4075,,1,1830,7.0
4076,4076,,0,1781,8.0
4077,4077,,1,1142,7.0
4078,4078,,2,1782,7.0
4079,4079,,2,1499,7.0
4080,4080,,0,1783,5.0
4081,4081,,1,1134,8.0
4082,4082,,1,1784,7.0
4083,4083,,0,1785,8.0
4084,4084,,1,2203,7.0
4085,4085,,0,1786,7.0
4086,4086,,0,1787,7.0
4087,4087,,0,1788,7.0
4088,4088,,2,1789,8.0
4089,4089,,1,1195,8.0
4090,4090,,0,1790,7.0
4091,4091,,0,1791,7.0
4092,4092,,0,1792,7.0
4093,4093,,0,1793,8.0
4094,4094,,0,1794,5.0
4095,4095,,0,1795,7.0
4096,4096,,0,1796,8.0
4097,4097,,0,1797,6.0
4098,4098,,0,1798,7.0
4099,4099,,0,1799,6.0
4100,4100,,0,1800,6.0
4101,4101,,1,366,5.0
4102,4102,,0,1801,6.0
4103,4103,,0,1802,6.0
4104,4104,,0,1803,8.0
4105,4105,,0,1804,5.0
4106,4106,,0,1805,7.0
4107,4107,,1,1195,7.0
4108,4108,,0,1806,8.0
4109,4109,,1,2210,7.0
4110,4110,,0,1807,7.0
4111,4111,,0,1808,7.0
4112,4112,,0,1809,6.0
4113,4113,,0,1810,5.0
4114,4114,,0,1811,6.0
4115,4115,,0,1812,6.0
4116,4116,,0,1813,5.0
4117,4117,,0,1814,6.0
4118,4118,,0,1815,0.0
4119,4119,,0,1816,7.0
4120,4120,,0,1817,6.0
4121,4121,,1,1824,6.0
4122,4122,,0,1818,5.0
4123,4123,,0,1819,7.0
4124,4124,,16,1195,5.0
4125,4125,,1,1784,6.0
4126,4126,,0,1820,6.0
4127,4127,,5,1162,6.0
4128,4128,,0,1821,6.0
4129,4129,,1,245,6.0
4130,4130,,0,1822,6.0
4131,4131,,0,1823,6.0
4132,4132,,1,1824,7.0
4133,4133,,1,214,5.0
4134,4134,,1,837,5.0
4135,4135,,1,1825,7.0
4136,4136,,0,1826,7.0
4137,4137,,0,1827,6.0
4138,4138,,0,1828,6.0
4139,4139,,1,673,5.0
4140,4140,,0,1829,0.0
4141,4141,,1,1830,7.0
4142,4142,,0,1831,4.0
4143,4143,,0,1832,6.0
4144,4144,,0,1833,7.0
4145,4145,,0,1834,4.0
4146,4146,,0,1835,6.0
4147,4147,,2,1192,6.0
4148,4148,,0,1836,7.0
4149,4149,,0,1837,7.0
4150,4150,,1,499,5.0
4151,4151,,0,1838,6.0
4152,4152,,1,505,5.0
4153,4153,,0,1839,6.0
4154,4154,,0,1840,6.0
4155,4155,,0,1841,4.0
4156,4156,,0,1842,4.0
4157,4157,,0,1843,4.0
4158,4158,,0,1844,4.0
4159,4159,,1,1079,7.0
4160,4160,,1,1099,7.0
4161,4161,,0,1845,6.0
4162,4162,,0,1846,7.0
4163,4163,,0,1847,7.0
4164,4164,,0,1848,8.0
4165,4165,,0,1849,6.0
4166,4166,,0,1850,6.0
4167,4167,,0,1851,8.0
4168,4168,,0,1852,6.0
4169,4169,,0,1853,7.0
4170,4170,,0,1854,6.0
4171,4171,,1,928,7.0
4172,4172,,1,2055,8.0
4173,4173,,0,1855,8.0
4174,4174,,2,1195,6.0
4175,4175,,0,1856,7.0
4176,4176,,2,1871,6.0
4177,4177,,0,1857,6.0
4178,4178,,0,1858,5.0
4179,4179,,0,1859,7.0
4180,4180,,0,1860,6.0
4181,4181,,0,1861,6.0
4182,4182,,0,1862,7.0
4183,4183,,1,1606,7.0
4184,4184,,0,1863,7.0
4185,4185,,0,1864,5.0
4186,4186,,0,1865,0.0
4187,4187,,0,1866,4.0
4188,4188,,0,1867,5.0
4189,4189,,0,1868,7.0
4190,4190,,0,1869,6.0
4191,4191,,0,1870,5.0
4192,4192,,1,949,7.0
4193,4193,,2,1871,6.0
4194,4194,,0,1872,6.0
4195,4195,,0,1873,6.0
4196,4196,,6,1568,6.0
4197,4197,,0,1874,6.0
4198,4198,,0,1875,7.0
4199,4199,,0,1876,6.0
4200,4200,,2,1889,7.0
4201,4201,,1,1877,7.0
4202,4202,,2,1878,7.0
4203,4203,,0,1879,6.0
4204,4204,,0,1880,6.0
4205,4205,,0,1881,4.0
4206,4206,,0,1882,7.0
4207,4207,,0,1883,5.0
4208,4208,,0,1884,8.0
4209,4209,,4,1195,8.0
4210,4210,,0,1885,0.0
4211,4211,,0,1886,7.0
4212,4212,,3,1246,7.0
4213,4213,,0,1887,4.0
4214,4214,,0,1888,7.0
4215,4215,,1,854,7.0
4216,4216,,2,1889,8.0
4217,4217,,1,1499,7.0
4218,4218,,1,1568,7.0
4219,4219,,1,1079,6.0
4220,4220,,2,1890,5.0
4221,4221,,0,1891,7.0
4222,4222,,3,779,7.0
4223,4223,,3,1079,7.0
4224,4224,,3,499,7.0
4225,4225,,1,1892,7.0
4226,4226,,0,1893,7.0
4227,4227,,0,1894,7.0
4228,4228,,2,993,7.0
4229,4229,,4,1195,6.0
4230,4230,,0,1895,6.0
4231,4231,,0,1896,7.0
4232,4232,,2,1195,7.0
4233,4233,,0,1897,3.0
4234,4234,,1,1041,6.0
4235,4235,,0,1898,6.0
4236,4236,,0,1899,5.0
4237,4237,,0,1900,6.0
4238,4238,,0,1901,8.0
4239,4239,,0,1902,6.0
4240,4240,,2,1109,6.0
4241,4241,,3,949,4.0
4242,4242,,0,1903,7.0
4243,4243,,0,1904,6.0
4244,4244,,0,1905,6.0
4245,4245,,1,1930,7.0
4246,4246,,0,1906,7.0
4247,4247,,0,1907,10.0
4248,4248,,1,1338,5.0
4249,4249,,0,1908,7.0
4250,4250,,0,1909,7.0
4251,4251,,0,1910,7.0
4252,4252,,0,1911,6.0
4253,4253,,0,1912,6.0
4254,4254,,0,1913,3.0
4255,4255,,0,1914,7.0
4256,4256,,0,1915,4.0
4257,4257,,2,1750,3.0
4258,4258,,0,1916,8.0
4259,4259,,0,1917,7.0
4260,4260,,0,1918,7.0
4261,4261,,1,1036,5.0
4262,4262,,0,1919,6.0
4263,4263,,0,1920,5.0
4264,4264,,0,1921,5.0
4265,4265,,0,1922,6.0
4266,4266,,0,1923,0.0
4267,4267,,0,1924,6.0
4268,4268,,2,1088,8.0
4269,4269,,0,1925,0.0
4270,4270,,1,1926,8.0
4271,4271,,0,1927,7.0
4272,4272,,0,1928,5.0
4273,4273,,0,1929,7.0
4274,4274,,1,1930,6.0
4275,4275,,0,1931,0.0
4276,4276,,0,1932,3.0
4277,4277,,0,1933,6.0
4278,4278,,0,1934,2.0
4279,4279,,1,499,3.0
4280,4280,,0,1935,5.0
4281,4281,,0,1936,8.0
4282,4282,,0,1937,6.0
4283,4283,,0,1938,7.0
4284,4284,,2,874,5.0
4285,4285,,0,1939,6.0
4286,4286,,0,1940,6.0
4287,4287,,0,1941,7.0
4288,4288,,1,1959,7.0
4289,4289,,0,1942,4.0
4290,4290,,0,1943,7.0
4291,4291,,3,1499,7.0
4292,4292,,2,819,7.0
4293,4293,,0,1944,0.0
4294,4294,,0,1945,6.0
4295,4295,,0,1946,7.0
4296,4296,,2,1568,7.0
4297,4297,,0,1947,7.0
4298,4298,,1,862,7.0
4299,4299,,0,1948,6.0
4300,4300,,6,139,8.0
4301,4301,,0,1949,6.0
4302,4302,,0,1950,8.0
4303,4303,,0,1951,8.0
4304,4304,,0,1952,6.0
4305,4305,,0,1953,0.0
4306,4306,,0,1954,7.0
4307,4307,,0,1955,0.0
4308,4308,,0,1956,4.0
4309,4309,,0,1957,0.0
4310,4310,,0,1958,6.0
4311,4311,,1,1079,4.0
4312,4312,,1,1959,7.0
4313,4313,,1,862,4.0
4314,4314,,0,1960,5.0
4315,4315,,0,1961,6.0
4316,4316,,0,1962,7.0
4317,4317,,0,1963,4.0
4318,4318,,1,2361,2.0
4319,4319,,5,909,6.0
4320,4320,,0,1964,7.0
4321,4321,,0,1965,7.0
4322,4322,,0,1966,5.0
4323,4323,,0,1967,7.0
4324,4324,,0,1968,6.0
4325,4325,,0,1969,6.0
4326,4326,,0,1970,7.0
4327,4327,,0,1971,3.0
4328,4328,,0,1972,4.0
4329,4329,,0,1973,8.0
4330,4330,,0,1974,6.0
4331,4331,,0,1975,7.0
4332,4332,,0,1976,6.0
4333,4333,,2,614,8.0
4334,4334,,1,1189,4.0
4335,4335,,0,1977,6.0
4336,4336,,0,1978,6.0
4337,4337,,6,505,8.0
4338,4338,,0,1979,6.0
4339,4339,,7,1036,7.0
4340,4340,,0,1980,5.0
4341,4341,,0,1981,7.0
4342,4342,,0,1982,6.0
4343,4343,,0,1983,6.0
4344,4344,,0,1984,6.0
4345,4345,,0,1985,7.0
4346,4346,,0,1986,7.0
4347,4347,,0,1987,5.0
4348,4348,,0,1988,7.0
4349,4349,,0,1989,6.0
4350,4350,,2,1652,7.0
4351,4351,,1,1878,6.0
4352,4352,,0,1990,7.0
4353,4353,,0,1991,5.0
4354,4354,,0,1992,8.0
4355,4355,,1,505,7.0
4356,4356,,0,1993,7.0
4357,4357,,0,1994,7.0
4358,4358,,1,1079,6.0
4359,4359,,4,1195,7.0
4360,4360,,2,1189,7.0
4361,4361,,0,1995,7.0
4362,4362,,0,1996,7.0
4363,4363,,0,1997,7.0
4364,4364,,1,1671,5.0
4365,4365,,0,1998,7.0
4366,4366,,1,1079,7.0
4367,4367,,0,1999,6.0
4368,4368,,0,2000,7.0
4369,4369,,0,2001,7.0
4370,4370,,0,2002,7.0
4371,4371,,0,2003,6.0
4372,4372,,2,680,6.0
4373,4373,,3,499,6.0
4374,4374,,0,2004,8.0
4375,4375,,0,2005,7.0
4376,4376,,1,499,6.0
4377,4377,,0,2006,7.0
4378,4378,,0,2007,7.0
4379,4379,,1,2287,8.0
4380,4380,,2,988,6.0
4381,4381,,0,2008,8.0
4382,4382,,0,2009,7.0
4383,4383,,0,2010,5.0
4384,4384,,0,2011,3.0
4385,4385,,1,1079,4.0
4386,4386,,0,2012,7.0
4387,4387,,0,2013,6.0
4388,4388,,1,2132,5.0
4389,4389,,1,950,3.0
4390,4390,,0,2014,6.0
4391,4391,,0,2015,6.0
4392,4392,,0,2016,6.0
4393,4393,,0,2017,5.0
4394,4394,,0,2018,6.0
4395,4395,,0,2019,6.0
4396,4396,,0,2020,4.0
4397,4397,,0,2021,6.0
4398,4398,,0,2022,5.0
4399,4399,,0,2023,7.0
4400,4400,,0,2024,0.0
4401,4401,,0,2025,5.0
4402,4402,,0,2026,3.0
4403,4403,,0,2027,8.0
4404,4404,,0,2028,6.0
4405,4405,,0,2029,8.0
4406,4406,,0,2030,6.0
4407,4407,,0,2031,5.0
4408,4408,,0,2032,5.0
4409,4409,,0,2033,4.0
4410,4410,,0,2034,6.0
4411,4411,,0,2035,6.0
4412,4412,,0,2036,6.0
4413,4413,,0,2037,5.0
4414,4414,,0,2038,5.0
4415,4415,,0,2039,5.0
4416,4416,,0,2040,8.0
4417,4417,,0,2041,6.0
4418,4418,,0,2042,5.0
4419,4419,,0,2043,3.0
4420,4420,,0,2044,5.0
4421,4421,,1,2045,6.0
4422,4422,,0,2046,5.0
4423,4423,,0,2047,7.0
4424,4424,,0,2048,4.0
4425,4425,,0,2049,4.0
4426,4426,,0,2050,4.0
4427,4427,,0,2051,7.0
4428,4428,,0,2052,6.0
4429,4429,,1,909,6.0
4430,4430,,0,2053,5.0
4431,4431,,0,2054,7.0
4432,4432,,1,2055,8.0
4433,4433,,3,499,5.0
4434,4434,,0,2056,7.0
4435,4435,,0,2057,5.0
4436,4436,,0,2058,7.0
4437,4437,,0,2059,6.0
4438,4438,,0,2060,7.0
4439,4439,,1,545,7.0
4440,4440,,0,2061,6.0
4441,4441,,0,2062,7.0
4442,4442,,0,2063,7.0
4443,4443,,0,2064,7.0
4444,4444,,0,2065,0.0
4445,4445,,0,2066,5.0
4446,4446,,3,1079,6.0
4447,4447,,2,499,6.0
4448,4448,,0,2067,5.0
4449,4449,,0,2068,7.0
4450,4450,,0,2069,5.0
4451,4451,,0,2070,2.0
4452,4452,,0,2071,8.0
4453,4453,,0,2072,7.0
4454,4454,,0,2073,7.0
4455,4455,,0,2074,6.0
4456,4456,,0,2075,8.0
4457,4457,,0,2076,8.0
4458,4458,,0,2077,0.0
4459,4459,,0,2078,8.0
4460,4460,,1,2079,6.0
4461,4461,,1,1079,7.0
4462,4462,,0,2080,0.0
4463,4463,,0,2081,4.0
4464,4464,,0,2082,6.0
4465,4465,,0,2083,7.0
4466,4466,,0,2084,6.0
4467,4467,,0,2085,7.0
4468,4468,,0,2086,8.0
4469,4469,,0,2087,7.0
4470,4470,,0,2088,7.0
4471,4471,,0,2089,8.0
4472,4472,,1,2354,6.0
4473,4473,,1,2317,5.0
4474,4474,,0,2090,8.0
4475,4475,,0,2091,6.0
4476,4476,,0,2092,5.0
4477,4477,,0,2093,6.0
4478,4478,,0,2094,4.0
4479,4479,,0,2095,8.0
4480,4480,,0,2096,8.0
4481,4481,,0,2097,6.0
4482,4482,,1,2098,7.0
4483,4483,,0,2099,7.0
4484,4484,,0,2100,6.0
4485,4485,,0,2101,7.0
4486,4486,,0,2102,0.0
4487,4487,,0,2103,0.0
4488,4488,,0,2104,5.0
4489,4489,,0,2105,5.0
4490,4490,,0,2106,6.0
4491,4491,,0,2107,0.0
4492,4492,,0,2108,6.0
4493,4493,,0,2109,5.0
4494,4494,,1,1568,5.0
4495,4495,,0,2110,7.0
4496,4496,,0,2111,6.0
4497,4497,,0,2112,7.0
4498,4498,,0,2113,6.0
4499,4499,,0,2114,6.0
4500,4500,,0,2115,0.0
4501,4501,,0,2116,6.0
4502,4502,,0,2117,3.0
4503,4503,,0,2118,5.0
4504,4504,,0,2119,0.0
4505,4505,,0,2120,6.0
4506,4506,,1,2226,5.0
4507,4507,,0,2121,7.0
4508,4508,,0,2122,0.0
4509,4509,,0,2123,5.0
4510,4510,,0,2124,6.0
4511,4511,,0,2125,7.0
4512,4512,,0,2126,4.0
4513,4513,,0,2127,6.0
4514,4514,,0,2128,5.0
4515,4515,,0,2129,6.0
4516,4516,,0,2130,6.0
4517,4517,,0,2131,7.0
4518,4518,,1,499,7.0
4519,4519,,1,2132,6.0
4520,4520,,0,2133,7.0
4521,4521,,0,2134,8.0
4522,4522,,0,2135,8.0
4523,4523,,0,2136,6.0
4524,4524,,0,2137,7.0
4525,4525,,0,2138,6.0
4526,4526,,0,2139,5.0
4527,4527,,3,505,7.0
4528,4528,,0,2140,7.0
4529,4529,,0,2141,5.0
4530,4530,,0,2142,4.0
4531,4531,,1,2143,5.0
4532,4532,,0,2144,6.0
4533,4533,,1,909,6.0
4534,4534,,0,2145,7.0
4535,4535,,0,2146,8.0
4536,4536,,0,2147,7.0
4537,4537,,2,993,5.0
4538,4538,,1,2228,5.0
4539,4539,,0,2148,6.0
4540,4540,,0,2149,4.0
4541,4541,,0,2150,6.0
4542,4542,,0,2151,6.0
4543,4543,,0,2152,4.0
4544,4544,,0,2153,5.0
4545,4545,,0,2154,5.0
4546,4546,,1,2155,7.0
4547,4547,,0,2156,7.0
4548,4548,,0,2157,5.0
4549,4549,,0,2158,6.0
4550,4550,,0,2159,0.0
4551,4551,,0,2160,7.0
4552,4552,,0,2161,4.0
4553,4553,,0,2162,0.0
4554,4554,,0,2163,3.0
4555,4555,,1,681,7.0
4556,4556,,0,2164,0.0
4557,4557,,0,2165,5.0
4558,4558,,1,2166,6.0
4559,4559,,0,2167,0.0
4560,4560,,2,2251,6.0
4561,4561,,0,2168,5.0
4562,4562,,0,2169,2.0
4563,4563,,0,2170,6.0
4564,4564,,0,2171,4.0
4565,4565,,0,2172,7.0
4566,4566,,0,2173,2.0
4567,4567,,0,2174,6.0
4568,4568,,0,2175,6.0
4569,4569,,1,2272,0.0
4570,4570,,0,2176,6.0
4571,4571,,0,2177,8.0
4572,4572,,0,2178,7.0
4573,4573,,0,2179,7.0
4574,4574,,0,2180,4.0
4575,4575,,1,48,7.0
4576,4576,,0,2181,7.0
4577,4577,,1,1650,6.0
4578,4578,,0,2182,7.0
4579,4579,,3,1036,8.0
4580,4580,,0,2183,7.0
4581,4581,,0,2184,1.0
4582,4582,,0,2185,8.0
4583,4583,,0,2186,4.0
4584,4584,,0,2187,5.0
4585,4585,,0,2188,7.0
4586,4586,,2,499,6.0
4587,4587,,0,2189,6.0
4588,4588,,0,2190,7.0
4589,4589,,0,2191,0.0
4590,4590,,0,2192,6.0
4591,4591,,0,2193,8.0
4592,4592,,0,2194,7.0
4593,4593,,10,1027,6.0
4594,4594,,0,2195,5.0
4595,4595,,1,830,7.0
4596,4596,,0,2196,6.0
4597,4597,,0,2197,5.0
4598,4598,,0,2198,7.0
4599,4599,,0,2199,5.0
4600,4600,,0,2200,7.0
4601,4601,,0,2201,5.0
4602,4602,,3,1568,8.0
4603,4603,,0,2202,8.0
4604,4604,,1,2203,8.0
4605,4605,,0,2204,7.0
4606,4606,,0,2205,8.0
4607,4607,,0,2206,6.0
4608,4608,,1,139,6.0
4609,4609,,0,2207,6.0
4610,4610,,1,922,6.0
4611,4611,,0,2208,0.0
4612,4612,,0,2209,6.0
4613,4613,,1,2210,6.0
4614,4614,,0,2211,5.0
4615,4615,,0,2212,8.0
4616,4616,,0,2213,7.0
4617,4617,,0,2214,6.0
4618,4618,,1,1036,7.0
4619,4619,,0,2215,3.0
4620,4620,,0,2216,5.0
4621,4621,,0,2217,3.0
4622,4622,,0,2218,7.0
4623,4623,,0,2219,6.0
4624,4624,,0,2220,7.0
4625,4625,,0,2221,0.0
4626,4626,,0,2222,0.0
4627,4627,,0,2223,6.0
4628,4628,,0,2224,5.0
4629,4629,,0,2225,6.0
