Id,Label,timeset,degree,modularity_class,vote_average0
1996,1996,,12,509,6.0
1997,1997,,1,227,8.0
1998,1998,,7,318,6.0
1999,1999,,0,283,5.0
2000,2000,,4,553,6.0
2001,2001,,0,284,6.0
2002,2002,,11,40,6.0
2003,2003,,0,285,4.0
2004,2004,,2,553,7.0
2005,2005,,0,286,7.0
2006,2006,,7,264,7.0
2007,2007,,8,495,6.0
2008,2008,,1,411,7.0
2009,2009,,1,287,7.0
2010,2010,,0,288,6.0
2011,2011,,14,425,6.0
2012,2012,,6,509,6.0
2013,2013,,1,289,7.0
2014,2014,,3,199,7.0
2015,2015,,5,1083,7.0
2016,2016,,6,248,7.0
2017,2017,,2,181,7.0
2018,2018,,4,248,7.0
2019,2019,,2,229,6.0
2020,2020,,3,40,7.0
2021,2021,,5,243,6.0
2022,2022,,14,414,7.0
2023,2023,,9,181,5.0
2024,2024,,1,308,7.0
2025,2025,,5,227,7.0
2026,2026,,3,411,6.0
2027,2027,,12,180,7.0
2028,2028,,0,290,6.0
2029,2029,,1,439,7.0
2030,2030,,5,199,6.0
2031,2031,,9,40,6.0
2032,2032,,3,308,7.0
2033,2033,,4,160,5.0
2034,2034,,1,291,6.0
2035,2035,,1,100,6.0
2036,2036,,6,181,5.0
2037,2037,,2,376,6.0
2038,2038,,11,650,6.0
2039,2039,,7,160,6.0
2040,2040,,0,292,5.0
2041,2041,,5,227,6.0
2042,2042,,10,325,5.0
2043,2043,,9,411,6.0
2044,2044,,1,362,6.0
2045,2045,,5,293,6.0
2046,2046,,6,495,4.0
2047,2047,,0,294,4.0
2048,2048,,1,295,5.0
2049,2049,,2,625,4.0
2050,2050,,1,296,5.0
2051,2051,,2,264,6.0
2052,2052,,2,495,7.0
2053,2053,,0,297,7.0
2054,2054,,0,298,6.0
2055,2055,,8,100,6.0
2056,2056,,3,199,6.0
2057,2057,,3,351,7.0
2058,2058,,1,425,5.0
2059,2059,,1,299,7.0
2060,2060,,2,267,7.0
2061,2061,,9,100,7.0
2062,2062,,3,181,6.0
2063,2063,,4,227,7.0
2064,2064,,1,300,6.0
2065,2065,,21,379,6.0
2066,2066,,18,414,6.0
2067,2067,,7,180,7.0
2068,2068,,3,201,7.0
2069,2069,,1,301,5.0
2070,2070,,5,445,6.0
2071,2071,,14,293,7.0
2072,2072,,4,325,8.0
2073,2073,,8,191,7.0
2074,2074,,4,351,7.0
2075,2075,,1,325,6.0
2076,2076,,0,302,5.0
2077,2077,,5,40,7.0
2078,2078,,0,303,6.0
2079,2079,,2,534,7.0
2080,2080,,0,304,7.0
2081,2081,,0,305,6.0
2082,2082,,1,327,6.0
2083,2083,,0,306,6.0
2084,2084,,14,425,7.0
2085,2085,,28,439,8.0
2086,2086,,12,220,6.0
2087,2087,,28,439,7.0
2088,2088,,2,411,5.0
2089,2089,,5,267,6.0
2090,2090,,6,424,5.0
2091,2091,,7,425,8.0
2092,2092,,2,318,7.0
2093,2093,,0,307,6.0
2094,2094,,4,439,6.0
2095,2095,,1,308,5.0
2096,2096,,6,560,7.0
2097,2097,,10,308,5.0
2098,2098,,1,311,5.0
2099,2099,,9,1039,7.0
2100,2100,,7,229,5.0
2101,2101,,2,616,6.0
2102,2102,,4,509,7.0
2103,2103,,5,100,7.0
2104,2104,,1,309,7.0
2105,2105,,7,267,8.0
2106,2106,,12,180,6.0
2107,2107,,8,191,6.0
2108,2108,,17,293,8.0
2109,2109,,0,310,8.0
2110,2110,,8,191,6.0
2111,2111,,4,351,7.0
2112,2112,,1,529,6.0
2113,2113,,4,311,4.0
2114,2114,,0,312,6.0
2115,2115,,1,313,7.0
2116,2116,,2,100,6.0
2117,2117,,2,314,5.0
2118,2118,,1,411,6.0
2119,2119,,10,180,6.0
2120,2120,,11,225,7.0
2121,2121,,4,351,7.0
2122,2122,,6,311,3.0
2123,2123,,4,425,8.0
2124,2124,,4,509,6.0
2125,2125,,7,318,5.0
2126,2126,,2,374,6.0
2127,2127,,1,180,6.0
2128,2128,,11,187,6.0
2129,2129,,3,224,6.0
2130,2130,,2,457,6.0
2131,2131,,3,224,7.0
2132,2132,,10,311,4.0
2133,2133,,4,293,7.0
2134,2134,,6,220,7.0
2135,2135,,0,315,7.0
2136,2136,,12,180,7.0
2137,2137,,4,325,5.0
2138,2138,,9,318,6.0
2139,2139,,11,160,5.0
2140,2140,,0,316,6.0
2141,2141,,7,293,7.0
2142,2142,,5,222,6.0
2143,2143,,4,325,5.0
2144,2144,,1,317,6.0
2145,2145,,5,229,6.0
2146,2146,,1,439,5.0
2147,2147,,4,234,6.0
2148,2148,,13,425,7.0
2149,2149,,3,553,5.0
2150,2150,,2,224,6.0
2151,2151,,8,318,7.0
2152,2152,,1,227,8.0
2153,2153,,5,243,6.0
2154,2154,,4,325,6.0
2155,2155,,5,420,7.0
2156,2156,,1,445,6.0
2157,2157,,0,319,6.0
2158,2158,,0,320,6.0
2159,2159,,9,222,6.0
2160,2160,,5,325,5.0
2161,2161,,8,495,7.0
2162,2162,,0,321,5.0
2163,2163,,12,229,5.0
2164,2164,,1,264,6.0
2165,2165,,10,325,5.0
2166,2166,,17,293,7.0
2167,2167,,5,509,7.0
2168,2168,,1,322,6.0
2169,2169,,6,311,6.0
2170,2170,,7,414,8.0
2171,2171,,5,445,5.0
2172,2172,,2,323,7.0
2173,2173,,4,445,6.0
2174,2174,,1,763,5.0
2175,2175,,8,134,7.0
2176,2176,,1,318,7.0
2177,2177,,12,509,7.0
2178,2178,,5,267,8.0
2179,2179,,23,220,6.0
2180,2180,,0,324,5.0
2181,2181,,12,325,7.0
2182,2182,,0,326,6.0
2183,2183,,1,327,6.0
2184,2184,,2,660,7.0
2185,2185,,0,328,4.0
2186,2186,,4,227,7.0
2187,2187,,4,293,7.0
2188,2188,,3,351,6.0
2189,2189,,3,187,5.0
2190,2190,,3,329,5.0
2191,2191,,5,1576,7.0
2192,2192,,0,330,7.0
2193,2193,,1,331,6.0
2194,2194,,10,311,3.0
2195,2195,,2,445,6.0
2196,2196,,9,318,7.0
2197,2197,,0,332,6.0
2198,2198,,1,351,6.0
2199,2199,,16,187,5.0
2200,2200,,3,560,6.0
2201,2201,,21,379,7.0
2202,2202,,1,714,6.0
2203,2203,,8,248,6.0
2204,2204,,13,267,6.0
2205,2205,,1,100,6.0
2206,2206,,5,100,6.0
2207,2207,,10,229,6.0
2208,2208,,11,222,7.0
2209,2209,,0,333,5.0
2210,2210,,0,334,6.0
2211,2211,,12,425,6.0
2212,2212,,2,346,6.0
2213,2213,,21,379,7.0
2214,2214,,2,325,5.0
2215,2215,,6,509,6.0
2216,2216,,8,264,6.0
2217,2217,,21,379,7.0
2218,2218,,6,560,7.0
2219,2219,,6,225,7.0
2220,2220,,3,519,2.0
2221,2221,,4,199,5.0
2222,2222,,4,199,5.0
2223,2223,,1,335,6.0
2224,2224,,0,336,7.0
2225,2225,,5,337,7.0
2226,2226,,0,338,3.0
2227,2227,,0,339,6.0
2228,2228,,2,181,4.0
2229,2229,,5,325,5.0
2230,2230,,4,351,6.0
2231,2231,,1,181,5.0
2232,2232,,4,720,7.0
2233,2233,,1,340,7.0
2234,2234,,11,425,6.0
2235,2235,,5,1039,7.0
2236,2236,,6,293,7.0
2237,2237,,4,79,3.0
2238,2238,,0,341,5.0
2239,2239,,6,425,6.0
2240,2240,,2,342,7.0
2241,2241,,3,227,6.0
2242,2242,,0,343,6.0
2243,2243,,2,181,7.0
2244,2244,,2,225,5.0
2245,2245,,2,193,7.0
2246,2246,,2,227,7.0
2247,2247,,4,280,8.0
2248,2248,,0,344,6.0
2249,2249,,0,345,5.0
2250,2250,,2,346,7.0
2251,2251,,0,347,7.0
2252,2252,,4,424,3.0
2253,2253,,1,348,7.0
2254,2254,,2,349,7.0
2255,2255,,3,425,6.0
2256,2256,,0,350,2.0
2257,2257,,5,534,5.0
2258,2258,,9,351,6.0
2259,2259,,0,352,6.0
2260,2260,,0,353,6.0
2261,2261,,4,222,6.0
2262,2262,,2,660,6.0
2263,2263,,1,180,6.0
2264,2264,,2,411,5.0
2265,2265,,3,650,6.0
2266,2266,,2,264,6.0
2267,2267,,3,354,5.0
2268,2268,,1,355,7.0
2269,2269,,0,356,6.0
2270,2270,,0,357,5.0
2271,2271,,0,358,5.0
2272,2272,,0,359,1.0
2273,2273,,0,360,6.0
2274,2274,,7,361,5.0
2275,2275,,5,267,6.0
2276,2276,,5,425,7.0
2277,2277,,1,362,7.0
2278,2278,,15,224,8.0
2279,2279,,3,363,5.0
2280,2280,,3,134,7.0
2281,2281,,18,220,6.0
2282,2282,,13,325,7.0
2283,2283,,4,325,5.0
2284,2284,,0,364,8.0
2285,2285,,12,239,8.0
2286,2286,,1,293,6.0
2287,2287,,8,191,6.0
2288,2288,,0,365,4.0
2289,2289,,1,366,6.0
2290,2290,,36,220,5.0
2291,2291,,4,134,7.0
2292,2292,,0,367,5.0
2293,2293,,6,411,6.0
2294,2294,,4,280,8.0
2295,2295,,0,368,6.0
2296,2296,,4,318,7.0
2297,2297,,3,439,7.0
2298,2298,,4,311,6.0
2299,2299,,2,369,6.0
2300,2300,,1,743,6.0
2301,2301,,1,351,6.0
2302,2302,,1,400,6.0
2303,2303,,0,370,6.0
2304,2304,,2,622,6.0
2305,2305,,0,371,7.0
2306,2306,,7,351,6.0
2307,2307,,6,227,7.0
2308,2308,,7,134,6.0
2309,2309,,1,351,6.0
2310,2310,,1,308,7.0
2311,2311,,0,372,6.0
2312,2312,,4,194,6.0
2313,2313,,12,445,7.0
2314,2314,,7,267,7.0
2315,2315,,4,65,7.0
2316,2316,,8,509,6.0
2317,2317,,2,437,6.0
2318,2318,,3,318,6.0
2319,2319,,3,222,6.0
2320,2320,,0,373,4.0
2321,2321,,1,222,6.0
2322,2322,,2,374,6.0
2323,2323,,1,375,7.0
2324,2324,,8,229,7.0
2325,2325,,4,225,6.0
2326,2326,,2,376,6.0
2327,2327,,3,495,7.0
2328,2328,,1,201,8.0
2329,2329,,2,439,5.0
2330,2330,,9,509,7.0
2331,2331,,18,220,6.0
2332,2332,,2,622,7.0
2333,2333,,14,224,6.0
2334,2334,,0,377,7.0
2335,2335,,21,379,7.0
2336,2336,,16,180,7.0
2337,2337,,5,424,6.0
2338,2338,,3,224,5.0
2339,2339,,6,311,6.0
2340,2340,,1,191,7.0
2341,2341,,4,100,7.0
2342,2342,,0,378,6.0
2343,2343,,9,495,6.0
2344,2344,,16,379,8.0
2345,2345,,6,318,6.0
2346,2346,,8,187,7.0
2347,2347,,1,717,6.0
2348,2348,,4,267,7.0
2349,2349,,21,379,6.0
2350,2350,,2,308,7.0
2351,2351,,1,180,5.0
2352,2352,,0,380,5.0
2353,2353,,7,411,7.0
2354,2354,,4,267,7.0
2355,2355,,38,220,5.0
2356,2356,,4,220,6.0
2357,2357,,0,381,4.0
2358,2358,,2,311,6.0
2359,2359,,7,134,7.0
2360,2360,,1,498,5.0
2361,2361,,7,293,7.0
2362,2362,,10,201,6.0
2363,2363,,6,445,6.0
2364,2364,,0,382,6.0
2365,2365,,3,414,6.0
2366,2366,,0,383,7.0
2367,2367,,2,384,7.0
2368,2368,,7,425,7.0
2369,2369,,4,509,7.0
2370,2370,,3,229,7.0
2371,2371,,2,267,7.0
2372,2372,,0,385,4.0
2373,2373,,6,73,7.0
2374,2374,,3,411,7.0
2375,2375,,3,325,6.0
2376,2376,,21,379,6.0
2377,2377,,5,248,7.0
2378,2378,,2,695,7.0
2379,2379,,0,386,5.0
2380,2380,,3,318,6.0
2381,2381,,5,351,7.0
2382,2382,,2,445,7.0
2383,2383,,1,40,4.0
2384,2384,,2,325,7.0
2385,2385,,0,387,6.0
2386,2386,,0,388,9.0
2387,2387,,5,134,7.0
2388,2388,,3,445,5.0
2389,2389,,0,389,7.0
2390,2390,,4,311,5.0
2391,2391,,1,390,6.0
2392,2392,,3,420,7.0
2393,2393,,8,191,6.0
2394,2394,,0,391,6.0
2395,2395,,9,191,7.0
2396,2396,,0,392,6.0
2397,2397,,1,293,8.0
2398,2398,,3,100,6.0
2399,2399,,0,393,6.0
2400,2400,,0,394,5.0
2401,2401,,0,395,5.0
2402,2402,,3,354,7.0
2403,2403,,4,2,8.0
2404,2404,,0,396,7.0
2405,2405,,4,445,6.0
2406,2406,,22,220,6.0
2407,2407,,11,509,7.0
2408,2408,,3,746,6.0
2409,2409,,6,311,7.0
2410,2410,,0,397,5.0
2411,2411,,6,160,7.0
2412,2412,,1,398,6.0
2413,2413,,2,560,6.0
2414,2414,,11,509,5.0
2415,2415,,0,399,6.0
2416,2416,,1,400,6.0
2417,2417,,6,229,6.0
2418,2418,,24,220,5.0
2419,2419,,4,264,7.0
2420,2420,,0,401,6.0
2421,2421,,0,402,6.0
2422,2422,,20,220,7.0
2423,2423,,1,403,5.0
2424,2424,,17,293,7.0
2425,2425,,3,411,5.0
2426,2426,,0,404,3.0
2427,2427,,0,405,6.0
2428,2428,,10,180,6.0
2429,2429,,0,406,6.0
2430,2430,,1,267,6.0
2431,2431,,6,181,6.0
2432,2432,,7,425,5.0
2433,2433,,1,134,4.0
2434,2434,,0,407,3.0
2435,2435,,5,411,7.0
2436,2436,,1,222,6.0
2437,2437,,0,408,3.0
2438,2438,,5,509,7.0
2439,2439,,0,409,6.0
2440,2440,,19,180,7.0
2441,2441,,0,410,6.0
2442,2442,,2,180,5.0
2443,2443,,1,411,7.0
2444,2444,,8,134,5.0
2445,2445,,0,412,5.0
2446,2446,,8,100,7.0
2447,2447,,5,227,6.0
2448,2448,,10,493,7.0
2449,2449,,7,293,7.0
2450,2450,,0,413,7.0
2451,2451,,4,227,6.0
2452,2452,,1,575,7.0
2453,2453,,10,414,8.0
2454,2454,,4,248,7.0
2455,2455,,10,201,7.0
2456,2456,,1,311,7.0
2457,2457,,7,220,6.0
2458,2458,,5,445,6.0
2459,2459,,0,415,7.0
2460,2460,,0,416,5.0
2461,2461,,8,187,8.0
2462,2462,,11,351,6.0
2463,2463,,0,417,6.0
2464,2464,,0,418,4.0
2465,2465,,3,325,8.0
2466,2466,,4,308,5.0
2467,2467,,3,420,7.0
2468,2468,,3,325,5.0
2469,2469,,3,229,6.0
2470,2470,,1,419,5.0
2471,2471,,6,420,7.0
2472,2472,,0,421,5.0
2473,2473,,21,379,7.0
2474,2474,,2,229,6.0
2475,2475,,3,493,5.0
2476,2476,,2,40,7.0
2477,2477,,2,422,5.0
2478,2478,,0,423,5.0
2479,2479,,21,379,7.0
2480,2480,,4,509,7.0
2481,2481,,1,448,6.0
2482,2482,,2,424,5.0
2483,2483,,8,425,8.0
2484,2484,,1,229,7.0
2485,2485,,0,426,5.0
2486,2486,,0,427,5.0
2487,2487,,0,428,6.0
2488,2488,,21,379,6.0
2489,2489,,4,318,7.0
2490,2490,,9,222,7.0
2491,2491,,0,429,7.0
2492,2492,,2,424,4.0
2493,2493,,3,425,6.0
2494,2494,,4,759,7.0
2495,2495,,1,267,7.0
2496,2496,,8,311,5.0
2497,2497,,0,430,7.0
2498,2498,,0,431,6.0
2499,2499,,1,432,7.0
2500,2500,,3,329,5.0
2501,2501,,9,227,8.0
2502,2502,,0,433,7.0
2503,2503,,13,325,6.0
2504,2504,,0,434,4.0
2505,2505,,5,509,6.0
2506,2506,,0,435,5.0
2507,2507,,0,436,6.0
2508,2508,,3,495,6.0
2509,2509,,2,248,6.0
2510,2510,,3,293,7.0
2511,2511,,11,220,7.0
2512,2512,,2,437,6.0
2513,2513,,5,224,7.0
2514,2514,,6,267,7.0
2515,2515,,8,293,7.0
2516,2516,,6,40,8.0
2517,2517,,5,425,8.0
2518,2518,,11,445,6.0
2519,2519,,0,438,6.0
2520,2520,,22,439,8.0
2521,2521,,0,440,7.0
2522,2522,,5,425,8.0
2523,2523,,4,224,6.0
2524,2524,,5,293,7.0
2525,2525,,2,52,6.0
2526,2526,,1,325,6.0
2527,2527,,4,308,7.0
2528,2528,,2,441,6.0
2529,2529,,14,425,7.0
2530,2530,,16,293,7.0
2531,2531,,8,191,6.0
2532,2532,,3,40,7.0
2533,2533,,6,325,6.0
2534,2534,,7,411,5.0
2535,2535,,32,220,6.0
2536,2536,,1,442,8.0
2537,2537,,6,187,7.0
2538,2538,,1,220,6.0
2539,2539,,0,443,6.0
2540,2540,,1,444,6.0
2541,2541,,16,325,6.0
2542,2542,,1,100,7.0
2543,2543,,7,509,7.0
2544,2544,,1,422,6.0
2545,2545,,3,325,7.0
2546,2546,,14,445,6.0
2547,2547,,1,446,8.0
2548,2548,,4,308,5.0
2549,2549,,1,503,7.0
2550,2550,,5,414,8.0
2551,2551,,3,1239,5.0
2552,2552,,2,361,7.0
2553,2553,,0,447,6.0
2554,2554,,1,448,6.0
2555,2555,,1,449,5.0
2556,2556,,5,201,8.0
2557,2557,,8,100,7.0
2558,2558,,3,934,7.0
2559,2559,,3,187,5.0
2560,2560,,4,308,6.0
2561,2561,,0,450,7.0
2562,2562,,2,411,6.0
2563,2563,,4,553,6.0
2564,2564,,5,411,7.0
2565,2565,,1,229,7.0
2566,2566,,20,220,5.0
2567,2567,,0,451,4.0
2568,2568,,2,445,6.0
2569,2569,,21,379,7.0
2570,2570,,1,248,6.0
2571,2571,,4,759,8.0
2572,2572,,2,337,8.0
2573,2573,,5,411,6.0
2574,2574,,1,452,6.0
2575,2575,,2,180,5.0
2576,2576,,7,225,4.0
2577,2577,,2,453,6.0
2578,2578,,1,293,5.0
2579,2579,,10,351,6.0
2580,2580,,2,323,6.0
2581,2581,,2,454,6.0
2582,2582,,1,455,7.0
2583,2583,,3,318,6.0
2584,2584,,1,505,5.0
2585,2585,,11,325,7.0
2586,2586,,1,351,6.0
2587,2587,,1,456,6.0
2588,2588,,2,457,7.0
2589,2589,,0,458,5.0
2590,2590,,1,496,6.0
2591,2591,,2,227,7.0
2592,2592,,6,351,4.0
2593,2593,,0,459,5.0
2594,2594,,1,460,7.0
2595,2595,,0,461,7.0
2596,2596,,8,179,6.0
2597,2597,,22,220,6.0
2598,2598,,0,462,5.0
2599,2599,,3,411,6.0
2600,2600,,31,379,6.0
2601,2601,,0,463,3.0
2602,2602,,3,311,5.0
2603,2603,,5,308,5.0
2604,2604,,0,464,5.0
2605,2605,,10,222,8.0
2606,2606,,7,191,6.0
2607,2607,,12,227,8.0
2608,2608,,1,465,7.0
2609,2609,,1,466,7.0
2610,2610,,2,40,7.0
2611,2611,,4,199,5.0
2612,2612,,2,625,5.0
2613,2613,,3,600,7.0
2614,2614,,0,467,5.0
2615,2615,,0,468,6.0
2616,2616,,6,227,7.0
2617,2617,,6,191,6.0
2618,2618,,3,264,6.0
2619,2619,,26,220,5.0
2620,2620,,18,293,6.0
2621,2621,,21,379,7.0
2622,2622,,1,264,5.0
2623,2623,,11,325,7.0
2624,2624,,2,199,6.0
2625,2625,,8,225,7.0
2626,2626,,2,325,6.0
2627,2627,,3,469,8.0
2628,2628,,2,553,5.0
2629,2629,,21,379,6.0
2630,2630,,3,553,7.0
2631,2631,,1,318,7.0
2632,2632,,4,445,7.0
2633,2633,,1,239,5.0
2634,2634,,0,470,7.0
2635,2635,,2,695,6.0
2636,2636,,0,471,6.0
2637,2637,,5,509,7.0
2638,2638,,0,472,8.0
2639,2639,,1,325,7.0
2640,2640,,5,411,7.0
2641,2641,,0,473,7.0
2642,2642,,6,40,7.0
2643,2643,,0,474,7.0
2644,2644,,0,475,6.0
2645,2645,,4,361,6.0
2646,2646,,3,222,5.0
2647,2647,,0,476,6.0
2648,2648,,0,477,5.0
2649,2649,,0,478,5.0
2650,2650,,2,325,6.0
2651,2651,,0,479,6.0
2652,2652,,0,480,6.0
2653,2653,,0,481,6.0
2654,2654,,0,482,6.0
2655,2655,,0,483,5.0
2656,2656,,0,484,7.0
2657,2657,,0,485,7.0
2658,2658,,0,486,5.0
2659,2659,,7,308,7.0
2660,2660,,0,487,6.0
2661,2661,,0,488,7.0
2662,2662,,0,489,7.0
2663,2663,,0,490,6.0
2664,2664,,14,414,8.0
2665,2665,,2,702,7.0
2666,2666,,4,267,8.0
2667,2667,,5,414,7.0
2668,2668,,15,100,7.0
2669,2669,,0,491,6.0
2670,2670,,0,492,5.0
2671,2671,,10,493,7.0
2672,2672,,12,267,7.0
2673,2673,,4,325,5.0
2674,2674,,1,494,6.0
2675,2675,,5,411,7.0
2676,2676,,7,318,6.0
2677,2677,,14,191,6.0
2678,2678,,9,495,7.0
2679,2679,,1,220,5.0
2680,2680,,2,40,6.0
2681,2681,,1,496,6.0
2682,2682,,2,420,7.0
2683,2683,,1,497,6.0
2684,2684,,9,325,5.0
2685,2685,,5,311,5.0
2686,2686,,1,498,5.0
2687,2687,,7,181,4.0
2688,2688,,3,325,6.0
2689,2689,,3,751,6.0
2690,2690,,0,499,6.0
2691,2691,,0,500,6.0
2692,2692,,1,706,6.0
2693,2693,,15,379,6.0
2694,2694,,12,650,7.0
2695,2695,,2,591,5.0
2696,2696,,0,501,5.0
2697,2697,,12,411,6.0
2698,2698,,5,509,5.0
2699,2699,,1,420,6.0
2700,2700,,1,502,7.0
2701,2701,,3,40,7.0
2702,2702,,4,325,6.0
2703,2703,,2,503,6.0
2704,2704,,7,248,6.0
2705,2705,,0,504,4.0
2706,2706,,4,759,5.0
2707,2707,,1,505,6.0
2708,2708,,0,506,6.0
2709,2709,,2,720,6.0
2710,2710,,0,507,6.0
2711,2711,,1,508,7.0
2712,2712,,3,267,7.0
2713,2713,,12,509,6.0
2714,2714,,1,510,6.0
2715,2715,,0,511,4.0
2716,2716,,5,201,7.0
2717,2717,,10,293,8.0
2718,2718,,3,329,7.0
2719,2719,,8,181,7.0
2720,2720,,25,220,5.0
2721,2721,,0,512,7.0
2722,2722,,6,227,7.0
2723,2723,,1,650,6.0
2724,2724,,0,513,8.0
2725,2725,,3,354,7.0
2726,2726,,1,425,6.0
2727,2727,,7,187,7.0
2728,2728,,1,351,5.0
2729,2729,,3,191,5.0
2730,2730,,6,179,7.0
2731,2731,,3,186,8.0
2732,2732,,7,411,6.0
2733,2733,,8,229,6.0
2734,2734,,2,257,7.0
2735,2735,,1,708,5.0
2736,2736,,1,607,7.0
2737,2737,,1,422,7.0
2738,2738,,0,514,6.0
2739,2739,,2,445,7.0
2740,2740,,0,515,6.0
2741,2741,,0,516,6.0
2742,2742,,11,225,6.0
2743,2743,,0,517,7.0
2744,2744,,1,187,5.0
2745,2745,,1,518,7.0
2746,2746,,3,519,3.0
2747,2747,,0,520,6.0
2748,2748,,0,521,6.0
2749,2749,,2,325,6.0
2750,2750,,1,522,6.0
2751,2751,,13,411,7.0
2752,2752,,0,523,8.0
2753,2753,,7,227,7.0
2754,2754,,1,524,7.0
2755,2755,,4,220,6.0
2756,2756,,4,439,7.0
2757,2757,,10,414,7.0
2758,2758,,4,1181,6.0
2759,2759,,1,595,6.0
2760,2760,,0,525,8.0
2761,2761,,2,526,7.0
2762,2762,,9,495,6.0
2763,2763,,5,445,6.0
2764,2764,,0,527,7.0
2765,2765,,7,325,6.0
2766,2766,,8,225,5.0
2767,2767,,0,528,6.0
2768,2768,,1,529,6.0
2769,2769,,25,325,7.0
2770,2770,,4,134,6.0
2771,2771,,4,425,5.0
2772,2772,,0,530,7.0
2773,2773,,7,509,6.0
2774,2774,,0,531,5.0
2775,2775,,0,532,7.0
2776,2776,,1,267,8.0
2777,2777,,0,533,5.0
2778,2778,,4,553,6.0
2779,2779,,4,40,6.0
2780,2780,,7,560,5.0
2781,2781,,4,420,6.0
2782,2782,,5,534,6.0
2783,2783,,7,445,7.0
2784,2784,,0,535,6.0
2785,2785,,0,536,5.0
2786,2786,,0,537,6.0
2787,2787,,3,439,7.0
2788,2788,,6,509,7.0
2789,2789,,2,384,7.0
2790,2790,,12,267,8.0
2791,2791,,0,538,6.0
2792,2792,,10,100,8.0
2793,2793,,4,40,6.0
2794,2794,,5,911,6.0
2795,2795,,0,539,5.0
2796,2796,,0,540,8.0
2797,2797,,7,227,7.0
2798,2798,,1,541,8.0
2799,2799,,1,702,8.0
2800,2800,,1,40,6.0
2801,2801,,0,542,7.0
2802,2802,,0,543,6.0
2803,2803,,4,325,6.0
2804,2804,,1,199,6.0
2805,2805,,2,308,7.0
2806,2806,,0,544,7.0
2807,2807,,1,678,6.0
2808,2808,,4,351,8.0
2809,2809,,27,439,8.0
2810,2810,,8,425,6.0
2811,2811,,0,545,8.0
2812,2812,,2,546,6.0
2813,2813,,5,225,7.0
2814,2814,,8,225,6.0
2815,2815,,0,547,7.0
2816,2816,,5,201,6.0
2817,2817,,0,548,7.0
2818,2818,,8,414,7.0
2819,2819,,1,549,6.0
2820,2820,,11,191,7.0
2821,2821,,5,325,7.0
2822,2822,,5,311,7.0
2823,2823,,1,550,6.0
2824,2824,,1,551,7.0
2825,2825,,2,100,6.0
2826,2826,,1,308,7.0
2827,2827,,1,754,5.0
2828,2828,,0,552,7.0
2829,2829,,9,134,7.0
2830,2830,,3,553,7.0
2831,2831,,3,325,6.0
2832,2832,,0,554,6.0
2833,2833,,0,555,5.0
2834,2834,,2,220,6.0
2835,2835,,1,201,7.0
2836,2836,,7,264,7.0
2837,2837,,0,556,7.0
2838,2838,,0,557,8.0
2839,2839,,9,318,7.0
2840,2840,,2,422,6.0
2841,2841,,2,414,5.0
2842,2842,,12,100,7.0
2843,2843,,14,425,7.0
2844,2844,,5,425,6.0
2845,2845,,9,134,7.0
2846,2846,,6,248,6.0
2847,2847,,0,558,6.0
2848,2848,,0,559,4.0
2849,2849,,2,509,7.0
2850,2850,,2,199,7.0
2851,2851,,1,220,5.0
2852,2852,,11,509,6.0
2853,2853,,2,560,7.0
2854,2854,,0,561,5.0
2855,2855,,3,325,5.0
2856,2856,,1,562,6.0
2857,2857,,4,425,6.0
2858,2858,,1,563,6.0
2859,2859,,4,425,6.0
2860,2860,,6,100,8.0
2861,2861,,3,187,5.0
2862,2862,,1,248,8.0
2863,2863,,4,293,7.0
2864,2864,,0,564,6.0
2865,2865,,0,565,6.0
2866,2866,,0,566,7.0
2867,2867,,1,267,5.0
2868,2868,,1,668,6.0
2869,2869,,3,965,6.0
2870,2870,,21,379,6.0
2871,2871,,1,225,6.0
2872,2872,,2,493,3.0
2873,2873,,12,650,6.0
2874,2874,,0,567,5.0
2875,2875,,3,425,7.0
2876,2876,,0,568,6.0
2877,2877,,1,325,7.0
2878,2878,,2,349,7.0
2879,2879,,0,569,7.0
2880,2880,,25,220,7.0
2881,2881,,0,570,7.0
2882,2882,,0,571,6.0
2883,2883,,3,179,7.0
2884,2884,,3,293,7.0
2885,2885,,1,572,6.0
2886,2886,,1,573,7.0
2887,2887,,5,264,7.0
2888,2888,,4,280,7.0
2889,2889,,4,187,6.0
2890,2890,,2,574,6.0
2891,2891,,1,575,6.0
2892,2892,,3,100,5.0
2893,2893,,1,576,7.0
2894,2894,,3,311,7.0
2895,2895,,6,411,5.0
2896,2896,,2,293,5.0
2897,2897,,3,325,7.0
2898,2898,,0,577,8.0
2899,2899,,0,578,3.0
2900,2900,,0,579,6.0
2901,2901,,9,229,6.0
2902,2902,,2,580,7.0
2903,2903,,0,581,4.0
2904,2904,,5,351,6.0
2905,2905,,4,267,8.0
2906,2906,,0,582,4.0
2907,2907,,6,264,6.0
2908,2908,,0,583,8.0
2909,2909,,0,584,6.0
2910,2910,,0,585,6.0
2911,2911,,10,134,7.0
2912,2912,,6,439,8.0
2913,2913,,0,586,6.0
2914,2914,,6,414,7.0
2915,2915,,3,264,7.0
2916,2916,,4,445,6.0
2917,2917,,7,293,7.0
2918,2918,,2,441,6.0
2919,2919,,9,445,7.0
2920,2920,,2,267,7.0
2921,2921,,0,587,4.0
2922,2922,,9,100,7.0
2923,2923,,3,600,6.0
2924,2924,,19,180,7.0
2925,2925,,8,424,8.0
2926,2926,,1,588,7.0
